Date,nysecomp,nasdaqcomp,hangsengind,shanghaicomp,euronext,nikkei,bitcoin,dogecoin,ethereum,crudeoil,ngas
2015-11-27,10450.530270000001,5127.52002,22068.32031,3436.302979,959.8800050000001,19883.93945,358.0419921875,0.00013292999938130381,0.867950975894928,41.709998999999996,2.140000000000001
2015-11-30,10409.58984,5108.669922,21996.41992,3445.405029,961.8699949999999,19747.4707,377.3210144042969,0.00012844700540881604,0.8731189966201782,41.650002,2.109999999999999
2015-12-01,10519.58984,5156.310059,22381.34961,3456.309082,955.4699710000001,20012.40039,362.4880065917969,0.00012725699343718588,0.8748000264167786,41.849998,2.109999999999999
2015-12-02,10389.2002,5123.220215,22479.68945,3536.905029,955.179993,19938.13086,359.18701171875,0.0001300839940086007,0.8212100267410278,39.939999,2.19
2015-12-03,10257.37988,5037.529785,22417.00977,3584.823975,923.26001,19939.90039,361.0459899902344,0.00012868999328929928,0.8121430277824402,41.080002,2.140000000000001
2015-12-04,10408.86035,5142.27002,22235.89063,3524.991943,919.26001,19504.48047,363.1830139160156,0.00012882000009994954,0.8400409817695618,39.970001,2.1
2015-12-07,10304.530270000001,5101.810059,22203.2207,3536.9270020000004,926.4699710000001,19698.15039,395.5360107421875,0.00013326900079846382,0.8112639784812927,37.650002,2.0599999999999996
2015-12-08,10198.37012,5098.240234000001,21905.13086,3470.070068,911.9699710000001,19492.59961,415.56298828125,0.00013609199959319085,0.8221179842948914,37.509997999999996,2.0100000000000002
2015-12-09,10162.37012,5022.870117,21803.75977,3472.438965,905.2899779999999,19301.07031,417.56298828125,0.00014233200636226684,0.7921670079231262,37.16,2.0
2015-12-10,10172.04004,5045.169922,21704.60938,3455.4951170000004,902.669983,19046.55078,415.47900390625,0.0001391179976053536,0.8403959870338441,36.759997999999996,1.95
2015-12-11,9976.650391,4933.470215,21464.05078,3434.5810549999997,885.0399779999999,19230.48047,451.93798828125,0.0001498789933975786,0.9297620058059692,35.619999,1.789999999999999
2015-12-14,9986.759766,4952.22998,21309.84961,3520.6679689999996,869.23999,18883.41992,444.1820068359375,0.00014505200670100746,0.9930220246315002,36.310001,1.6999999999999995
2015-12-15,10110.94043,4995.359863000001,21274.36914,3510.354004,895.0599980000001,18565.90039,465.3210144042969,0.0001499960053479299,1.0141500234603882,37.349998,1.6600000000000001
2015-12-16,10267.83008,5071.129883,21701.21094,3516.187012,898.1400150000001,19049.91016,454.9339904785156,0.00015007700130809098,0.991182029247284,35.52,1.6999999999999995
2015-12-17,10112.62988,5002.549805,21872.06055,3579.999023,909.9600220000001,19353.56055,456.0780029296875,0.00015501599409617484,0.9407010078430176,34.950001,1.789999999999999
2015-12-18,9967.639648,4923.080078,21755.56055,3578.964111,899.75,18986.80078,463.6159973144531,0.00015514700498897582,0.920126974582672,34.73,1.739999999999999
2015-12-21,10023.030270000001,4968.919922,21791.67969,3642.4719240000004,888.1300050000001,18916.01953,438.6390075683594,0.00014271600230131298,0.9007710218429564,34.740002000000004,1.7599999999999996
2015-12-22,10112.40039,5001.109863000001,21830.01953,3651.76709,889.3900150000001,18886.69922,436.5719909667969,0.0001422320056008175,0.8642020225524902,36.139998999999996,1.73
2015-12-24,10258.549809999999,5048.490234000001,22138.13086,3612.485107,910.01001,18789.68945,454.9849853515625,0.00014735299919266254,0.8632619976997375,38.099998,1.63
2015-12-28,10217.40039,5040.990234000001,21919.61914,3533.779053,902.4500119999999,18873.34961,422.2789916992188,0.00013871300325263292,0.8450049757957458,36.810001,2.109999999999999
2015-12-29,10306.59961,5107.939941,21999.61914,3563.7360840000006,918.1099849999999,18982.23047,432.9830017089844,0.00015545700443908572,0.8730540275573729,37.869999,2.39
2015-12-30,10225.83008,5065.850098,21882.15039,3572.875977,914.1099849999999,19033.71094,426.6199951171875,0.00015257199993357062,0.9119579792022704,36.599998,2.2799999999999994
2016-01-04,10001.55957,4903.089844,21327.11914,3296.258057,885.0,18450.98047,433.0910034179688,0.00014364499656949192,0.9544799923896791,36.759997999999996,2.39
2016-01-05,10028.05957,4891.430176,21188.7207,3287.7109379999997,890.5300289999999,18374.0,431.9599914550781,0.00013710900384467098,0.9501760005950928,35.970001,2.3299999999999983
2016-01-06,9868.259766,4835.759765999999,20980.81055,3361.8400880000004,879.2700199999999,18191.32031,429.1050109863281,0.0001345360069535673,0.9508600234985352,33.970001,2.3699999999999997
2016-01-07,9650.419922,4689.430176,20333.33984,3125.001953,864.8599849999999,17767.33984,458.0480041503906,0.0001392559934174642,0.9420049786567688,33.27,2.3500000000000005
2016-01-08,9528.769531,4643.629883,20453.71094,3186.412109,850.0200199999999,17697.96094,453.2300109863281,0.00015829000039957464,0.9867889881134032,33.16,2.4699999999999998
2016-01-12,9576.519531,4685.919922,19711.75977,3022.861084,858.179993,17218.96094,435.6900024414063,0.00017976800154428932,1.1410000324249268,30.440001000000002,2.3999999999999986
2016-01-13,9374.230469,4526.060059,19934.88086,2949.596924,860.590027,17715.63086,432.3710021972656,0.00017709399980958548,1.1252000331878662,30.48,2.2799999999999994
2016-01-14,9516.549805,4615.0,19817.41016,3007.6489260000003,845.2899779999999,17240.94922,430.3059997558594,0.0001748390059219673,1.1895899772644043,31.200001,2.21
2016-01-15,9299.629883,4488.419922,19520.76953,2900.969971,827.530029,17147.10938,364.33099365234375,0.00014913899940438566,1.208009958267212,29.42,2.1799999999999997
2016-01-19,9301.740234,4476.950195,19635.81055,3007.739014,837.97998,17048.36914,380.1489868164063,0.0001481039944337681,1.3713899850845337,28.459999,2.230000000000001
2016-01-20,9156.839844,4471.689941,18886.30078,2976.694092,809.650024,16416.18945,420.2300109863281,0.00016804000188130883,1.5318200588226318,26.549999,2.1799999999999997
2016-01-21,9226.570313,4472.060059,18542.15039,2880.481934,827.26001,16017.259769999999,410.2619934082031,0.00016325399337802082,1.553570032119751,29.530001000000002,2.2199999999999998
2016-01-22,9426.910156,4591.180176,19080.50977,2916.5620120000003,853.4699710000001,16958.5293,382.49200439453125,0.0001682459987932816,1.501270055770874,32.189999,2.21
2016-01-25,9262.990234,4518.490234000001,19340.14063,2938.514893,851.0,17110.91016,391.72601318359375,0.00021172099513933065,2.499269962310791,30.34,2.16
2016-01-26,9429.110352,4567.669922,18860.80078,2749.784912,858.9400019999999,16708.90039,392.1530151367188,0.00035627299803309137,2.276370048522949,31.450001,2.2600000000000002
2016-01-27,9373.780273,4468.169922,19052.44922,2735.558105,863.7299800000001,17163.91992,394.97198486328125,0.00045507599133998166,2.388550043106079,32.299999,2.2600000000000002
2016-01-28,9397.790039,4506.680176,19195.83008,2655.660889,852.849976,17041.44922,380.28900146484375,0.0003441360022407025,2.5264899730682373,33.220001,2.1499999999999986
2016-01-29,9632.700195,4613.950195,19683.10938,2737.600098,874.2999880000001,17518.30078,379.4739990234375,0.00031640499946661294,2.494960069656372,33.619999,2.2799999999999994
2016-02-01,9616.69043,4620.370117,19595.5,2688.854004,870.409973,17865.23047,373.0559997558594,0.0002702340134419501,2.2116899490356445,31.620001000000002,2.2799999999999994
2016-02-02,9413.780273,4516.950195,19446.83984,2749.570068,852.0,17750.67969,374.447998046875,0.00026228500064462423,2.439640045166016,29.879998999999998,2.0699999999999994
2016-02-03,9495.209961,4504.240234000001,18991.58984,2739.24707,839.340027,17191.25,369.9490051269531,0.0002650909882504493,2.5286900997161865,32.279999,2.0599999999999996
2016-02-04,9534.299805,4509.560059,19183.08984,2781.0229489999997,838.280029,17044.99023,389.593994140625,0.00028700899565592414,2.5780398845672607,31.719998999999998,2.0699999999999994
2016-02-05,9390.330078,4363.140136999999,19288.16992,2763.491943,830.869995,16819.58984,386.5490112304688,0.0003054979897569865,2.538990020751953,30.889999,2.079999999999999
2016-02-16,9375.389648,4435.959961,19122.08008,2836.571045,813.830017,16054.42969,407.4880065917969,0.00029160801204852765,4.315289974212647,29.040001,1.95
2016-02-17,9532.280273,4534.060059,18924.57031,2867.337891,835.659973,15836.36035,416.3219909667969,0.000278482009889558,3.7572400569915767,30.66,1.9300000000000002
2016-02-18,9504.980469,4487.540039,19363.08008,2862.893066,834.3599849999999,16196.799809999999,422.37298583984375,0.0002778249909169972,4.399129867553711,30.77,1.8899999999999997
2016-02-19,9485.959961,4504.430176,19285.5,2860.020996,829.48999,15967.169919999998,420.7850036621094,0.0002968299959320575,4.737889766693115,29.639999,1.8300000000000003
2016-02-22,9616.320313,4570.609863000001,19464.08984,2927.175049,844.2999880000001,16111.049809999999,437.74798583984375,0.0002826720010489225,5.616499900817871,31.48,1.8599999999999988
2016-02-23,9494.320313,4503.580078,19414.7793,2903.331055,833.52002,16052.049809999999,420.7359924316406,0.0002798069908749312,5.586209774017334,31.870001000000002,1.8500000000000005
2016-02-24,9506.070313,4542.609863000001,19192.44922,2928.895996,816.97998,15915.79004,424.9549865722656,0.00027756099007092416,6.2364702224731445,32.150002,1.8500000000000005
2016-02-25,9625.269531,4582.200195,18888.75,2741.2451170000004,830.929993,16140.33984,424.54400634765625,0.00026937699294649065,6.104800224304199,33.07,1.7800000000000005
2016-02-26,9619.790039,4590.470215,19364.15039,2767.209961,842.419983,16188.41016,432.1520080566406,0.00025928200921043754,5.921669960021973,32.779999,1.7800000000000005
2016-02-29,9559.530273,4557.950195,19111.92969,2687.979004,849.9500119999999,16026.759769999999,437.6969909667969,0.0002497220120858401,6.336989879608153,33.75,1.6199999999999997
2016-03-01,9771.0,4689.600098,19407.46094,2733.169922,863.1400150000001,16085.509769999999,435.12298583984375,0.00024871600908227265,7.653689861297607,34.400002,1.5700000000000005
2016-03-02,9837.589844,4703.419922,20003.49023,2849.680908,864.150024,16746.55078,423.989013671875,0.0002440380048938096,8.465390205383299,34.66,1.6
2016-03-03,9907.969727,4707.419922,19941.75977,2859.758057,861.6900019999999,16960.16016,421.6510009765625,0.0002449750027153641,9.294150352478027,34.57,1.5900000000000005
2016-03-04,9968.410156,4717.02002,20176.69922,2874.146973,869.650024,17014.7793,410.9389953613281,0.00023848700220696625,10.406000137329102,35.919998,1.4899999999999998
2016-03-07,10006.19043,4708.25,20159.7207,2897.340088,865.1900019999999,16911.32031,414.3210144042969,0.00023273000260815024,9.552630424499512,37.900002,1.5599999999999998
2016-03-08,9868.519531,4648.819824,20011.58008,2901.386963,857.7800289999999,16783.15039,413.97198486328125,0.000219745998037979,9.847209930419922,36.5,1.6
2016-03-09,9924.80957,4674.379883,19996.25977,2862.555908,863.0,16642.19922,414.8599853515625,0.00022999699285719546,11.89799976348877,38.290001000000004,1.6099999999999997
2016-03-10,9918.070313,4662.160156,19984.41992,2804.7260739999997,849.7199710000001,16852.34961,417.1310119628906,0.0002406959974905476,11.30500030517578,37.84,1.719999999999999
2016-03-11,10104.19043,4748.470215,20199.59961,2810.306885,874.659973,16938.86914,421.6900024414063,0.00024100999871734532,11.082799911499023,38.5,1.739999999999999
2016-03-14,10074.26953,4750.279785,20435.33984,2859.499023,878.5300289999999,17233.75,416.43798828125,0.00023825900279916826,12.45259952545166,37.18,1.6800000000000002
2016-03-15,10013.59961,4728.669922,20288.76953,2864.36792,872.4500119999999,17117.07031,416.8299865722656,0.0002314570010639727,13.010000228881836,36.34,1.8099999999999994
2016-03-16,10084.16992,4763.970215,20257.69922,2870.429932,871.669983,16974.44922,417.010986328125,0.0002305359957972541,12.520899772644045,38.459998999999996,1.7700000000000007
2016-03-17,10190.40039,4774.990234000001,20503.81055,2904.832031,869.2299800000001,16936.38086,420.6210021972656,0.00022272999922279269,11.081500053405762,40.200001,1.8399999999999992
2016-03-18,10223.42969,4795.649902,20671.63086,2955.149902,874.9400019999999,16724.81055,409.5480041503906,0.0002094560040859505,10.99810028076172,39.439999,1.8399999999999992
2016-03-22,10194.2002,4821.660156,20666.75,2999.363037,871.1900019999999,17048.55078,418.0889892578125,0.00021682899387087676,11.274800300598145,41.450001,1.789999999999999
2016-03-23,10099.67969,4768.859863000001,20615.23047,3009.959961,871.7999880000001,17000.98047,418.0409851074219,0.00021181900228839368,12.41670036315918,39.790001000000004,1.789999999999999
2016-03-24,10086.59961,4773.5,20345.60938,2960.969971,856.679993,16892.33008,416.3940124511719,0.0002132030058419332,11.234999656677246,39.459998999999996,1.7800000000000005
2016-03-29,10190.41016,4846.620117,20366.30078,2919.832031,863.4400019999999,17103.5293,416.5159912109375,0.0002543530135881156,11.656399726867676,38.279999,1.7700000000000007
2016-03-30,10236.9502,4869.290039,20803.39063,3000.64502,876.76001,16878.96094,414.8160095214844,0.00023393100127577784,11.952899932861328,38.32,1.8700000000000003
2016-03-31,10207.37012,4869.850098,20776.69922,3003.915039,864.409973,16758.66992,416.72900390625,0.0002329169947188348,11.403499603271484,38.34,1.9800000000000002
2016-04-01,10219.95996,4914.540039,20498.91992,3009.530029,854.070007,16164.16016,417.9599914550781,0.00022418799926526845,11.663599967956545,36.790001000000004,1.88
2016-04-05,10061.08008,4843.930176,20177.0,3053.064941,840.2700199999999,15732.82031,424.0299987792969,0.00021374400239437816,10.43809986114502,35.889998999999996,1.959999999999999
2016-04-06,10159.84961,4920.720215,20206.66992,3050.592041,845.23999,15715.36035,423.4129943847656,0.00021647399989888072,10.685400009155273,37.75,1.9099999999999997
2016-04-07,10045.15039,4848.370117,20266.05078,3008.419922,838.900024,15749.83984,422.7449951171875,0.0002116919931722805,10.069700241088867,37.259997999999996,1.959999999999999
2016-04-08,10119.69043,4850.689941,20370.40039,2984.9580079999996,848.909973,15821.519530000001,420.3489990234375,0.00021097800345160067,9.719590187072754,39.720001,1.990000000000001
2016-04-11,10114.58008,4833.399902,20440.81055,3033.957031,851.150024,15751.12988,422.4830017089844,0.00021430100605357438,8.643790245056152,40.360001000000004,1.8999999999999997
2016-04-12,10238.69043,4872.089844,20504.43945,3023.645996,856.5599980000001,15928.79004,425.1900024414063,0.0002292709978064522,7.442309856414795,42.169998,1.97
2016-04-13,10359.50977,4947.419922,21158.71094,3066.637939,880.580017,16381.21973,423.7340087890625,0.00023448199499398467,8.04442024230957,41.759997999999996,2.0100000000000002
2016-04-14,10360.24023,4945.890136999999,21337.81055,3082.362061,884.5399779999999,16911.05078,424.2820129394531,0.0002301500062458217,8.387240409851074,41.5,1.9300000000000002
2016-04-15,10355.57031,4938.220215,21316.4707,3078.116943,883.590027,16848.0293,429.7130126953125,0.00023258599685505035,8.242779731750487,40.360001000000004,1.7100000000000002
2016-04-18,10424.92969,4960.02002,21161.5,3033.659912,885.1400150000001,16275.9502,428.5910034179688,0.00022458500461652875,9.03600025177002,39.779999,1.7599999999999996
2016-04-19,10517.299809999999,4940.330078,21436.21094,3042.822998,897.820007,16874.43945,435.5090026855469,0.0002216199936810881,8.714879989624022,41.080002,1.939999999999999
2016-04-20,10527.79004,4948.129883,21236.31055,2972.583984,901.23999,16906.53906,441.3890075683594,0.00022615300258621573,8.465789794921875,42.630001,1.939999999999999
2016-04-21,10454.82031,4945.890136999999,21622.25,2952.8911129999997,897.01001,17363.61914,449.4249877929688,0.00022643900592811406,8.102169990539549,43.18,1.959999999999999
2016-04-22,10511.0,4906.22998,21467.03906,2959.23999,894.320007,17572.49023,445.7369995117188,0.00022368499776348472,7.82125997543335,43.73,1.919999999999999
2016-04-25,10465.65039,4895.790039,21304.43945,2946.669922,888.320007,17439.30078,461.4259948730469,0.00022737099789083004,7.55433988571167,42.639998999999996,1.97
2016-04-26,10522.58008,4888.279785,21407.26953,2964.699951,887.659973,17353.2793,466.0889892578125,0.00023001599765848368,7.3970398902893075,44.040001000000004,1.97
2016-04-27,10571.83008,4863.140136999999,21361.59961,2953.670898,892.169983,17290.49023,444.68701171875,0.00022370400256477294,7.759970188140869,45.330002,1.88
2016-04-28,10480.4502,4805.290039,21388.0293,2945.589111,892.5200199999999,16666.05078,449.010986328125,0.0002275320002809167,7.172530174255371,46.029999,1.88
2016-05-06,10308.83008,4736.160156,20109.86914,2913.248047,850.409973,16106.71973,459.6029968261719,0.0002245899959234521,9.346639633178713,44.66,1.8599999999999988
2016-05-09,10291.58984,4750.209961,20156.81055,2832.113037,853.9799800000001,16216.03027,460.4830017089844,0.0002235690044471994,9.297730445861816,43.439999,2.0100000000000002
2016-05-10,10424.11035,4809.879883,20242.67969,2832.591064,859.1400150000001,16565.18945,450.8949890136719,0.0002198690053774044,9.361519813537598,44.66,2.0100000000000002
2016-05-11,10332.24023,4760.689941,20055.28906,2837.037109,855.090027,16579.00977,452.7279968261719,0.0002240769972559065,9.9962797164917,46.23,2.0100000000000002
2016-05-12,10334.37988,4737.330078,19915.46094,2835.862061,850.6099849999999,16646.33984,454.7659912109375,0.0002353890013182536,10.05780029296875,46.700001,2.0100000000000002
2016-05-13,10228.05957,4717.680176,19719.28906,2827.1088870000003,854.2299800000001,16412.21094,455.6700134277344,0.0002358920028200373,10.506600379943848,46.209998999999996,1.959999999999999
2016-05-16,10332.469729999999,4775.459961,19883.94922,2850.862061,852.9699710000001,16466.40039,454.1629943847656,0.0002290130069013685,11.171299934387207,47.720001,1.9099999999999997
2016-05-17,10257.61035,4715.72998,20118.80078,2843.684082,850.1099849999999,16652.80078,453.7829895019531,0.00022608699509873984,12.198800086975098,48.310001,1.97
2016-05-18,10239.65039,4739.120117,19826.41016,2807.513916,853.5,16644.68945,454.6189880371094,0.00022797100245952606,13.558600425720215,48.189999,1.9099999999999997
2016-05-19,10192.48047,4712.529785,19694.33008,2806.9060059999997,844.7899779999999,16646.66016,438.7149963378906,0.00022513700241688642,14.769700050354006,48.16,1.8300000000000003
2016-05-20,10250.49023,4769.560059,19852.19922,2825.48291,857.3900150000001,16736.34961,442.6759948730469,0.00022786100453231484,13.635600090026855,47.75,1.8099999999999994
2016-05-23,10226.55957,4765.779785,19809.0293,2843.64502,852.659973,16654.59961,444.1549987792969,0.0002251289988635108,13.46150016784668,48.080002,1.959999999999999
2016-05-24,10353.55957,4861.060059,19830.42969,2821.666016,871.400024,16498.75977,445.9809875488281,0.00022425499628297985,12.7322998046875,48.619999,1.9099999999999997
2016-05-25,10446.58008,4894.890136999999,20368.05078,2815.0859379999997,881.2999880000001,16757.34961,449.5989990234375,0.0002242939954157919,12.526000022888185,49.560001,1.7700000000000007
2016-05-26,10439.61035,4901.77002,20397.10938,2822.443115,886.6199949999999,16772.46094,453.3840026855469,0.0002281280030729249,12.430399894714355,49.48,1.7700000000000007
2016-05-27,10469.51953,4933.5,20576.76953,2821.045898,886.5,16834.83984,473.4639892578125,0.00022974499734118578,11.29580020904541,49.330002,1.7700000000000007
2016-05-31,10441.0,4948.049805,20815.08984,2916.615967,884.169983,17234.98047,531.385986328125,0.00023128000611905009,14.077300071716307,49.099998,2.1199999999999988
2016-06-01,10454.92969,4952.25,20760.98047,2913.508057,880.090027,16955.73047,536.9199829101561,0.00023357800091616812,14.001500129699707,49.009997999999996,2.25
2016-06-02,10487.58008,4971.359863000001,20859.2207,2925.229004,880.090027,16562.55078,537.9719848632811,0.00023045900161378086,13.73799991607666,49.169998,2.299999999999999
2016-06-03,10487.94043,4942.52002,20947.24023,2938.681885,872.6099849999999,16642.23047,569.1939697265625,0.0002379460056545213,13.846699714660645,48.619999,2.31
2016-06-06,10554.82031,4968.709961,21030.2207,2934.0979,874.070007,16580.0293,585.5369873046875,0.00023552900529466567,13.934100151062012,49.689999,2.32
2016-06-07,10599.219729999999,4961.75,21328.24023,2936.044922,884.330017,16675.44922,576.5969848632812,0.00023954499920364467,14.51200008392334,50.360001000000004,2.32
2016-06-08,10638.36035,4974.640136999999,21297.88086,2927.158936,879.7000119999999,16830.91992,581.64501953125,0.0002456459915265441,14.417699813842773,51.23,2.3600000000000017
2016-06-13,10349.16992,4848.439941,20512.99023,2833.071045,836.299988,16019.17969,704.3759765625,0.00029783500940538943,17.602699279785156,48.880001,2.5500000000000003
2016-06-14,10294.58984,4843.549805,20387.5293,2842.188965,818.820007,15859.0,685.5590209960938,0.0003197249898221344,18.893199920654297,48.490002000000004,2.5500000000000003
2016-06-15,10297.16016,4834.930176,20467.51953,2887.209961,826.320007,15919.580080000002,694.468994140625,0.00031260200194083154,18.354299545288086,48.009997999999996,2.619999999999999
2016-06-16,10322.83984,4844.919922,20038.41992,2872.816895,822.6400150000001,15434.13965,766.3079833984375,0.00033466398599557584,20.588600158691406,46.209998999999996,2.619999999999999
2016-06-17,10347.94043,4800.339844,20169.98047,2885.10498,829.880005,15599.66016,748.9089965820312,0.00032116699730977416,15.37679958343506,47.98,2.589999999999999
2016-06-20,10450.030270000001,4837.209961,20510.19922,2888.809082,857.3599849999999,15965.299809999999,737.2260131835938,0.0003232329909224063,11.839500427246096,49.369999,2.7399999999999998
2016-06-21,10490.780270000001,4843.759765999999,20668.43945,2878.558105,863.23999,16169.11035,666.6519775390625,0.0003072470135521144,13.306699752807615,48.849998,2.7900000000000005
2016-06-22,10473.05957,4833.319824,20795.11914,2905.550049,865.159973,16065.71973,596.1160278320312,0.00026573101058602333,13.095100402832033,49.130001,2.8200000000000016
2016-06-23,10641.16992,4910.040039,20868.33984,2891.959961,879.080017,16238.34961,623.9769897460938,0.0002799259964376688,13.676199913024902,50.110001000000004,2.689999999999999
2016-06-24,10183.50977,4707.97998,20259.13086,2854.285889,819.98999,14952.019530000001,665.2990112304688,0.00028136599576100707,14.33209991455078,47.639998999999996,2.71
2016-06-27,9973.540039,4594.439941,20227.30078,2895.7028809999997,795.599976,15309.20996,655.2750244140625,0.00028807099442929035,13.883899688720705,46.330002,2.7900000000000005
2016-06-28,10161.16016,4691.870117,20172.46094,2912.556885,813.1900019999999,15323.13965,647.0009765625,0.00030130599043332035,12.175600051879885,47.849998,2.8899999999999997
2016-06-29,10350.530270000001,4779.25,20436.11914,2931.592041,835.8900150000001,15566.830080000002,639.8900146484375,0.0002958620025310665,12.611200332641602,49.880001,2.9400000000000013
2016-06-30,10489.75977,4842.669922,20794.36914,2929.605957,846.4699710000001,15575.919919999998,673.3369750976562,0.0003042810130864382,12.46150016784668,48.330002,2.9400000000000013
2016-07-05,10409.54004,4822.899902,20750.7207,3006.39209,833.320007,15669.330080000002,670.6270141601562,0.0002873670018743724,10.61139965057373,46.599998,2.8200000000000016
2016-07-06,10441.58008,4859.160156,20495.28906,3017.2919920000004,818.8099980000001,15378.990230000001,677.3309936523438,0.00028372800443321466,10.528900146484377,47.43,2.8200000000000016
2016-07-07,10413.969729999999,4876.810059,20706.91992,3016.846924,825.619995,15276.240230000001,640.56201171875,0.00027459400007501245,10.109399795532227,45.139998999999996,2.7800000000000002
2016-07-08,10571.780270000001,4956.759765999999,20564.16992,2988.0939940000003,838.75,15106.980469999999,666.5230102539062,0.0002774450113065541,11.39459991455078,45.41,2.7999999999999994
2016-07-11,10627.2002,4988.640136999999,20880.5,2994.9169920000004,850.9799800000001,15708.82031,647.6589965820312,0.00026684900512918835,10.458999633789062,44.759997999999996,2.88
2016-07-12,10726.79004,5022.819824,21224.74023,3049.381104,861.2299800000001,16095.65039,664.551025390625,0.00026549200993031263,10.51609992980957,46.799999,2.88
2016-07-13,10734.2002,5005.72998,21322.36914,3060.688965,860.5300289999999,16231.42969,654.468017578125,0.00026252499083057046,10.500499725341797,44.75,2.8100000000000005
2016-07-14,10786.62988,5034.060059,21561.06055,3054.018066,867.679993,16385.89063,658.0780029296875,0.000262081011896953,11.51319980621338,45.68,2.7900000000000005
2016-07-15,10773.12012,5029.589844,21659.25,3054.295898,864.820007,16497.84961,663.2550048828125,0.00026405698736198246,11.951600074768065,45.950001,2.7
2016-07-19,10758.54004,5036.370117,21673.19922,3036.5979,860.4600220000001,16723.31055,672.864013671875,0.00024511999799869955,11.619099617004395,44.650002,2.829999999999999
2016-07-20,10793.09961,5089.930176,21882.48047,3027.899902,867.929993,16681.89063,665.6849975585938,0.00024351099273189902,12.450599670410154,44.939999,2.7599999999999993
2016-07-21,10758.62012,5073.899902,22000.49023,3039.009033,867.3099980000001,16810.2207,665.0120239257812,0.00023746199440211055,12.650699615478516,44.75,2.7599999999999993
2016-07-22,10805.04004,5100.160156,21964.26953,3012.815918,869.3099980000001,16627.25,650.6190185546875,0.0002371909940848127,14.66189956665039,44.189999,2.7999999999999994
2016-07-25,10752.42969,5097.629883,21993.43945,3015.8278809999997,870.51001,16620.28906,654.0969848632812,0.00024543999461457133,13.836099624633787,43.130001,2.7999999999999994
2016-07-26,10772.99023,5110.049805,22129.73047,3050.166016,872.4400019999999,16383.04004,651.7839965820312,0.0002397490025032312,11.989500045776367,42.919998,2.84
2016-07-27,10739.76953,5139.810059,22218.99023,2991.999023,877.75,16664.82031,654.3519897460938,0.0002369559952057898,12.972800254821776,41.919998,2.84
2016-07-28,10744.16016,5154.97998,22174.33984,2994.322998,869.4799800000001,16476.83984,655.0349731445312,0.0002379999932600185,12.843600273132324,41.139998999999996,2.7900000000000005
2016-07-29,10785.50977,5162.129883,21891.36914,2979.339111,876.01001,16569.26953,656.9920043945312,0.00023751700064167383,12.794599533081055,41.599998,2.9700000000000006
2016-08-01,10730.2002,5184.200195,22129.14063,2953.38501,868.179993,16635.76953,606.27197265625,0.000223013004870154,10.94159984588623,40.060001,2.9700000000000006
2016-08-03,10695.13965,5159.740234000001,21739.11914,2978.4609379999997,853.320007,16083.11035,566.35498046875,0.00021407099848147482,10.293899536132812,40.830002,2.8899999999999997
2016-08-04,10707.12988,5166.25,21832.23047,2982.426025,859.330017,16254.88965,578.2890014648438,0.00021462100266944617,11.042799949645996,41.93,2.8899999999999997
2016-08-05,10782.87012,5221.120117,22146.08984,2976.696045,869.6099849999999,16254.4502,575.0430297851562,0.0002177809947170317,10.925399780273438,41.799999,2.88
2016-08-08,10788.00977,5213.140136999999,22494.75977,3004.2771,869.7700199999999,16650.57031,591.0540161132812,0.00023683199833612892,11.245400428771973,43.02,2.849999999999999
2016-08-09,10804.50977,5225.47998,22465.60938,3025.680908,878.669983,16764.9707,587.801025390625,0.00023652700474485758,12.24429988861084,42.77,2.849999999999999
2016-08-10,10774.98047,5204.580078,22492.42969,3018.746094,876.2299800000001,16735.11914,592.10302734375,0.0002386859996477142,12.143199920654295,41.709998999999996,2.7599999999999993
2016-08-12,10822.41016,5232.890136999999,22766.91016,3050.6669920000004,885.3099980000001,16919.91992,587.5590209960938,0.0002390989975538105,11.778499603271484,44.490002000000004,2.7
2016-08-15,10858.5,5262.02002,22932.50977,3125.195068,885.9400019999999,16869.56055,567.239990234375,0.00023836900072637945,11.21840000152588,45.740002000000004,2.75
2016-08-16,10809.74023,5227.109863000001,22910.83984,3110.037109,877.820007,16596.50977,577.4390258789062,0.0002584180037956685,11.139699935913086,46.580002,2.75
2016-08-17,10824.63965,5228.660156,22799.7793,3109.554932,870.2700199999999,16745.64063,573.2160034179688,0.0002469710016157478,10.752799987792967,46.790001000000004,2.7599999999999993
2016-08-18,10863.00977,5240.149902,23023.16016,3104.114014,874.5300289999999,16486.00977,574.3179931640625,0.00024714999017305667,10.756099700927734,48.220001,2.75
2016-08-19,10829.15039,5238.379883,22937.2207,3108.1020510000003,868.590027,16545.82031,575.6300048828125,0.00023268999939318746,10.748700141906738,48.52,2.670000000000001
2016-08-22,10815.91992,5244.600098,22997.91016,3084.804932,867.1300050000001,16598.18945,586.7529907226562,0.00022901799820829186,11.12090015411377,47.049999,2.75
2016-08-23,10847.49023,5260.080078,22998.92969,3089.706055,873.7800289999999,16497.35938,583.4149780273438,0.00022730999626219278,11.030599594116213,48.099998,2.75
2016-08-24,10791.17969,5217.689941,22820.7793,3085.8798829999996,875.25,16597.30078,580.1820068359375,0.0002309700066689402,11.03600025177002,46.77,2.8200000000000016
2016-08-25,10784.37012,5212.200195,22814.94922,3068.329102,870.2700199999999,16555.94922,577.760986328125,0.00022942900250200185,11.357399940490724,47.330002,2.8899999999999997
